rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
46,배낭에서 꺼낸 수학,안소정,휴머니스트,2011년 12월,16000,14400,9.2,	9788958624516,https://www.yes24.com/product/goods/6149726
47,거의 모든 것의 역사 2.0,"빌 브라이슨, 이덕환",까치(까치글방),2026년 01월,28000,25200,9.9,	9788972918882,https://www.yes24.com/product/goods/170397973
48,생명의 수학,이언 스튜어트,사이언스북스,2015년 07월,20000,18000,9.7,	9788983717412,https://www.yes24.com/product/goods/18818397
49,처음 만나는 양자의 세계,채은미,북플레저,2025년 09월,19000,17100,9.3,	9791193937990,https://www.yes24.com/product/goods/153908443
50,찬란한 멸종,이정모,다산북스,2024년 08월,21000,18900,9.3,	9791130655017,https://www.yes24.com/product/goods/130135671
51,"새빨간 거짓말, 통계","대럴 허프, 박영훈",청년정신,2022년 01월,14000,12600,9.2,	9788958612131,https://www.yes24.com/product/goods/105524239
52,이중나선,"제임스 왓슨, 최돈찬",궁리출판,2019년 08월,13000,11700,9.5,	9788958206033,https://www.yes24.com/product/goods/77251588
53,의식의 탄생,"오기 오거스, 사이 개덤, 김아림",진성북스,2026년 05월,25000,22500,10.0,	9788997743728,https://www.yes24.com/product/goods/188840042
54,시간의 기원,"토마스 헤르토흐, 박병철",알에이치코리아(RHK),2023년 12월,32000,28800,9.5,	9788925575674,https://www.yes24.com/product/goods/124124550
55,다정한 것이 살아남는다,"브라이언 헤어, 버네사 우즈, 이민아, 박한선",디플롯,2021년 07월,22000,19800,9.0,	9791197413025,https://www.yes24.com/product/goods/102836095
56,"수학, 인문으로 수를 읽다",이광연,한국문학사,2014년 08월,14500,13050,9.2,	9788987527376,https://www.yes24.com/product/goods/14049454
57,방구석 식물학,"이나가키 히데히로, 김수경",사람과나무사이,2026년 04월,17500,15750,9.8,	9791194096597,https://www.yes24.com/product/goods/186289707
58,무의식은 어떻게 나를 설계하는가,"데이비드 이글먼, 김승욱",알에이치코리아(RHK),2024년 11월,25000,22500,9.6,	9788925574394,https://www.yes24.com/product/goods/138503348
59,우리는 왜 잠을 자야 할까,"매슈 워커, 이한음",열린책들,2019년 02월,23000,20700,9.4,	9788932919584,https://www.yes24.com/product/goods/69761743
60,스트레스는 어떻게 나를 바꾸는가,하지현,어크로스,2026년 03월,19800,17820,9.6,	9791167742803,https://www.yes24.com/product/goods/183775554
61,엉뚱한 과학책,"김진우, 엑소쌤",빅피시,2024년 11월,18800,16920,9.9,	9791194033400,https://www.yes24.com/product/goods/136737248
62,이토록 뜻밖의 뇌과학,"리사 펠드먼 배럿, 변지영, 정재승",더퀘스트,2021년 08월,18800,16920,9.1,	9791165215842,https://www.yes24.com/product/goods/102831219
63,이상한 수학책,"벤 올린, 김성훈",북라이프,2020년 03월,24000,21600,9.5,	9791188850808,https://www.yes24.com/product/goods/89487182
64,같기도 하고 아니 같기도 하고,"로얼드 호프만, 이덕환",까치(까치글방),2018년 02월,20000,18000,9.6,	9788972916536,https://www.yes24.com/product/goods/58605058
65,화학으로 이루어진 세상,권세훈,에코리브르,2007년 03월,27000,24300,8.2,	9788990048820,https://www.yes24.com/product/goods/2502664
