rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
88,"DBT, 학교에 가다","James J. Mazza, Elizabeth T. Dexter-Mazza, 알렉 밀러, 질 라수스, Heather E. Murphy, 정보 더 보기/감추기, James J. Mazza, Elizabeth T. Dexter-Mazza, 알렉 밀러, 질 라수스, Heather E. Murphy, 조윤화, 김기환, 권승희, 최현정",학지사,2022년 02월,25000,25000,,	9788999725807,https://www.yes24.com/product/goods/107517628
89,기본소생술,대한심폐소생협회,군자출판사,2021년 12월,10000,9000,9.6,	9791159557859,https://www.yes24.com/product/goods/105897952
90,베이비 몬테소리 육아대백과,"시모네 데이비스, 주니파 우조다이크, 조은경, 정이비",키출판사,2021년 07월,17000,15300,9.7,	9791165260859,https://www.yes24.com/product/goods/102486557
91,감각운동 심리치료,"Pat Ogden, Janina Fisher, 이승호",하나의학사,2021년 03월,40000,39600,9.7,	9791185696973,https://www.yes24.com/product/goods/98881670
92,상담심리학의 이론과 실제,"천성문, 이영순, 박명숙, 이동훈, 함경애",학지사,2021년 03월,23000,23000,9.2,	9788999723711,https://www.yes24.com/product/goods/97830375
93,느린 학습자 인지훈련 프로그램 3,박현숙,학지사,2021년 01월,16000,16000,9.0,	9788999722417,https://www.yes24.com/product/goods/95789695
94,느린 학습자 인지훈련 프로그램 1,박현숙,학지사,2021년 01월,15000,15000,9.4,	9788999722394,https://www.yes24.com/product/goods/95789243
95,학생이 질문하는 즐거운 수업 만들기 : 중등활동편,"정혜승, 김소현, 김지연, 서수현, 윤구희, 정보 더 보기/감추기, 정혜승, 김소현, 김지연, 서수현, 윤구희, 한기덕",사회평론아카데미,2020년 08월,23000,23000,10.0,	9791189946630,https://www.yes24.com/product/goods/91748389
96,학생이 질문하는 즐거운 수업 만들기 : 놀이편,"정혜승, 옥현진, 서수현, 김정영, 전지영, 정보 더 보기/감추기, 정혜승, 옥현진, 서수현, 김정영, 전지영, 조수현",사회평론아카데미,2019년 05월,23000,23000,,	9791189946050,https://www.yes24.com/product/goods/72351004
97,제대로 알고 쓰는 논문 통계분석,노경섭,한빛아카데미,2019년 02월,28000,25200,9.8,	9791156644408,https://www.yes24.com/product/goods/70748357
98,정보처리 영역,"전영미, 안지현, 노경란, 박현정",학지사,2018년 01월,14000,14000,8.6,	9788999714351,https://www.yes24.com/product/goods/57997614
99,인간 이해를 위한 성격심리학,권석만,학지사,2017년 01월,25000,25000,8.8,	9788999711213,https://www.yes24.com/product/goods/35183956
100,칼 로저스의 사람-중심 상담,"칼 로저스, 오제은",학지사,2007년 09월,17000,17000,9.8,	9788958915348,https://www.yes24.com/product/goods/2697616
