rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
1,처음 읽는 삼국지 4,"이문열, 한현동, 윤종문",미래엔아이세움,2026년 04월,16800,15120,10.0,9791175487635,https://www.yes24.com/product/goods/186638310
2,에그박사 18,"에그박사, 박송이, 홍종현, 김보숙",미래엔아이세움,2026년 04월,16800,15120,,9791175487598,https://www.yes24.com/product/goods/187026394
3,흔한남매 방방곡곡 한국사 1,"흔한남매, 역사곰돌이, 유난희, 미래엔 역사 교과서 집필진, 흔한컴퍼니",미래엔아이세움,2026년 03월,16800,15120,10.0,9791175487468,https://www.yes24.com/product/goods/183525510
4,물리박사 김상욱의 수상한 연구실 10,"김하연, 정순규, 강신철, 김상욱",아울북,2026년 04월,16900,15210,9.7,9791171174843,https://www.yes24.com/product/goods/186686170
5,긴긴밤,루리,문학동네,2021년 02월,12500,11250,9.8,9788954677158,https://www.yes24.com/product/goods/97255028
6,흔한남매 과학 탐험대 17 뇌와 호르몬,"흔한남매, 김언정, 송은경, 김덕영, 권경아",주니어김영사,2026년 04월,16800,15120,,9791173325953,https://www.yes24.com/product/goods/187507612
7,처음 읽는 그리스 로마 신화 14,"최설희, 한현동, 정수영",미래엔아이세움,2026년 03월,16800,15120,10.0,9791175487444,https://www.yes24.com/product/goods/182057273
8,한자어 천재라면,"박정란, 서재인, 김기수, 서가윤",슈크림북,2026년 03월,15500,13950,10.0,9791124223000,https://www.yes24.com/product/goods/180985235
9,어린이를 위한 사피엔스 이야기,"타마르 바이스 가바이, 시라즈 푸만, 김모",다른어린이,2026년 04월,18800,16920,10.0,9791156337713,https://www.yes24.com/product/goods/185498678
10,질문으로 똑똑해지는 초등 지식 백과,"김선, 김잔디",한빛에듀,2026년 03월,17000,15300,10.0,9791169214537,https://www.yes24.com/product/goods/183697351
11,무지개 목욕탕,"강효미, 밤코",브릭하우스,2026년 03월,15000,13500,10.0,9791199368484,https://www.yes24.com/product/goods/179607928
12,비밀의 종이 울리면,"이하람, 양양",창비,2026년 03월,13800,12420,10.0,9788936443528,https://www.yes24.com/product/goods/183796239
13,5번 레인,"은소홀, 노인경",문학동네,2020년 09월,14000,12600,9.7,9788954674638,https://www.yes24.com/product/goods/92578889
14,라면 사면 과학 드립니다,"정윤선, 시미씨",풀빛,2026년 04월,15000,13500,10.0,9791194636816,https://www.yes24.com/product/goods/183545970
15,마음의 주인은 언제나 나야,"손원우, 김서희",페이지2북스,2026년 03월,18800,16920,10.0,9791169851893,https://www.yes24.com/product/goods/180953250
16,사춘기는 처음이라,이광렬,클랩북스,2026년 03월,19000,17100,9.8,9791193941607,https://www.yes24.com/product/goods/181027438
17,우리 사이 한 뼘 반,"황선애, 이주희",다산어린이,2026년 03월,14000,12600,10.0,9791130675336,https://www.yes24.com/product/goods/180969518
18,Go Go 카카오프렌즈 자연탐사 15 유라시아 대초원,"조주희, 김정한, 김미영",아울북,2026년 04월,16900,15210,10.0,9791173575648,https://www.yes24.com/product/goods/186636220
19,꼬랑지네 떡집,"김리리, 김이랑",비룡소,2026년 04월,13000,11700,,9788949162690,https://www.yes24.com/product/goods/185531831
20,다시 하면 되지 뭐,"사라 린 룰, 문송이",다봄,2026년 04월,15000,13500,10.0,9791194148555,https://www.yes24.com/product/goods/183758790
21,우리들의 수사를 시작하겠습니다,"서아람, 쏘우주",다산어린이,2026년 04월,15000,13500,10.0,9791130676227,https://www.yes24.com/product/goods/186142608
22,행운이 구르는 속도,"김성운, 김성라",사계절,2024년 09월,13000,11700,9.7,9791169813341,https://www.yes24.com/product/goods/133278283
23,나나 올리브에게,루리,문학동네,2025년 11월,15000,13500,9.9,9791141614072,https://www.yes24.com/product/goods/163296547
24,나는 3학년 2반 7번 애벌레,"김원아, 이주희",창비,2016년 03월,11000,9900,9.7,9788936414085,https://www.yes24.com/product/goods/25283908
25,다있소 과학 1,"윤자영, 노이신",다른어린이,2026년 03월,14500,13050,10.0,9791156337560,https://www.yes24.com/product/goods/180510407
26,처음 읽는 삼국지 3,"이문열, 한현동, 윤종문",미래엔아이세움,2025년 12월,15500,13950,9.9,9791173113598,https://www.yes24.com/product/goods/169351853
27,속담 관용어 고사성어 천재라면,"서재인, 박정란, 김기수",슈크림북,2025년 09월,15500,13950,9.9,9791198948779,https://www.yes24.com/product/goods/151290783
