rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
60,"광고, UX/UI, 브랜딩에 바로 쓰는 디자인 심리 108","321web(미쓰이 마사유키), 김현미",시프트,2026년 01월,18000,16200,10.0,	9791199271265,https://www.yes24.com/product/goods/174048990
61,바로 배워서 바로 써먹는 바이브 코딩,"박찬, 김병석, 전수연, 김지용, 구현희, 정보 더 보기/감추기, 박찬, 김병석, 전수연, 김지용, 구현희, 전채원, 홍찬우, 이상선",다빈치books,2025년 09월,22000,19800,10.0,	9791192775791,https://www.yes24.com/product/goods/152079426
62,"3주 완성 초등 AI 웹툰 With 투닝, 망고툰",한송이,서사원주니어,2026년 05월,20000,18000,10.0,	9791168225954,https://www.yes24.com/product/goods/189360735
63,이게 되네? 나노바나나 2 AI 비포&애프터 미친 활용법 82제,쌩초,골든래빗,2026년 05월,24000,21600,10.0,	9791124516072,https://www.yes24.com/product/goods/188600611
64,요즘 바이브 코딩 코덱스 완벽 가이드,윤재원,골든래빗,2026년 02월,28000,25200,9.9,	9791194383772,https://www.yes24.com/product/goods/175110068
65,회사에서 바로 통하는 실무 엑셀 파워포인트 워드&한글,"전미진, 이화진, 신면철",한빛미디어,2025년 08월,27000,24300,9.6,	9791169214117,https://www.yes24.com/product/goods/151066074
66,질문으로 답을 찾는 인공지능 윤리 수업,박형빈,한언,2025년 04월,21000,18900,9.8,	9788955969474,https://www.yes24.com/product/goods/144979816
67,혼자 공부하는 네트워크,강민철,한빛미디어,2024년 04월,28000,25200,9.8,	9791169212144,https://www.yes24.com/product/goods/125830483
68,회사는 엑셀을 가르쳐주지 않아요,쏘피(박성희),메가스터디북스,2022년 09월,18000,16200,9.7,	9791129708328,https://www.yes24.com/product/goods/112941801
69,교사를 위한 AI 에듀테크 수업·생활·업무 대백과,"송해남, 한의표, 김은서, 박수임, 김혜진, 정보 더 보기/감추기, 송해남, 한의표, 김은서, 박수임, 김혜진, 유영재",프리렉,2026년 05월,27000,24300,,	9788965404422,https://www.yes24.com/product/goods/189634812
70,"누구나 코딩하는 시대, 1일 10분 바이브 코딩",김영욱,한빛미디어,2026년 04월,22000,19800,10.0,	9791175790537,https://www.yes24.com/product/goods/187954810
71,구글 시트로 스마트한 학교 만들기 : 교사를 위한 스프레드시트 활용 가이드,"지미정, 장성진, 유병선",앤써북,2025년 04월,24400,21960,9.9,	9791193059517,https://www.yes24.com/product/goods/144648441
72,혼자 공부하는 머신러닝+딥러닝,박해선,한빛미디어,2025년 04월,32000,28800,9.7,	9791169213608,https://www.yes24.com/product/goods/143912145
73,AI 대세전환 안티그래비티 × 바이브 코딩 압도적 업무 역량,"정용범, 손상우, 박성환",프리렉,2026년 05월,30000,27000,10.0,	9788965404408,https://www.yes24.com/product/goods/189445450
74,요즘 예체능 수업을 위한 에듀테크 활용법 223제,박래혁,앤써북,2026년 05월,23300,20970,10.0,	9791193059845,https://www.yes24.com/product/goods/188823173
75,스토리 엔지니어링,김우정,생능북스,2026년 05월,16800,15120,9.4,	9791194630753,https://www.yes24.com/product/goods/188601300
76,옵시디언 프로페셔널 노트,구요한,리코멘드,2026년 03월,25000,22500,9.9,	9791194084327,https://www.yes24.com/product/goods/182134623
77,누구나 아는 나만 모르는 챗GPT(개정판) : 세상에서 가장 쉬운 챗GPT & AI 입문서,이성원,한빛미디어,2026년 02월,19000,17100,9.6,	9791175790193,https://www.yes24.com/product/goods/177894447
78,Do it! 유니티 6로 게임 제작 & 출시하기,고정운,이지스퍼블리싱,2026년 05월,36000,32400,,	9791163038580,https://www.yes24.com/product/goods/189790267
79,맛있는 디자인 프리미어 프로&애프터 이펙트 CC 2026,"심수진, 윤성우, 이수정",한빛미디어,2026년 03월,27000,24300,9.9,	9791175790100,https://www.yes24.com/product/goods/179619230
80,누구나 아는 나만 모르는 제미나이,이성원,한빛미디어,2026년 01월,19000,17100,9.5,	9791175790070,https://www.yes24.com/product/goods/172517063
81,하이러닝으로 끝내는 AI 디지털 수업 50제,"유지현, 조윤호, 고윤경, 진연자, 곽지현, 정보 더 보기/감추기, 유지현, 조윤호, 고윤경, 진연자, 곽지현, 최혜진, 최정은, 조희정, 조연영, 이성찬, 허윤영, 정승연",한빛미디어,2026년 04월,24000,21600,10.0,	9791175790339,https://www.yes24.com/product/goods/187222189
