rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
37,디딤돌 초등수학 기본+응용 2-1 (2026년),편집부,디딤돌교육(학습),2025년 08월,17000,15300,9.7,9788926166826,https://www.yes24.com/product/goods/151758579
38,개념+유형 기본 라이트 초등수학 5-2 (2026년),,비상교육,2026년 01월,17500,15750,10.0,9791173167690,https://www.yes24.com/product/goods/173733807
39,EBS랑 홈스쿨 초등 필수 영단어 LEVEL 1,EBS,한국교육방송공사,2024년 01월,13000,11700,9.8,9788954782203,https://www.yes24.com/product/goods/124999427
40,초등 문해력 한 문장 정리의 힘 기본편 1권,메가스터디 초등국어교육 연구소,메가스터디북스,2021년 05월,11000,9900,9.8,9791129707284,https://www.yes24.com/product/goods/101907552
41,"빠작 초등 국어 문학 독해 5단계 (5,6학년)","구주영, 김보라, 박혜영, 송인우, 이석호, 정보 더 보기/감추기, 구주영, 김보라, 박혜영, 송인우, 이석호, 정주연, 문동열",동아출판,2021년 10월,12000,10800,9.9,9788900465761,https://www.yes24.com/product/goods/104691645
42,오투 초등과학 5-1 (2026년),,비상교육,2025년 11월,16000,14400,9.8,9791173168727,https://www.yes24.com/product/goods/163300338
43,"뿌리깊은 초등국어 독해력 어휘편 3단계 (초등3,4학년)",마더텅 편집부,마더텅,2019년 12월,9900,8910,9.8,9791162725160,https://www.yes24.com/product/goods/84673539
44,최상위 초등수학 5-2 (2026년),,디딤돌교육(학습),2026년 03월,16000,14400,10.0,9788926167571,https://www.yes24.com/product/goods/182708065
45,"빠작 초등 국어 비문학 독해 3단계 (3,4학년)","구주영, 김보라, 박혜영, 송인우, 이석호, 정보 더 보기/감추기, 구주영, 김보라, 박혜영, 송인우, 이석호, 정주연, 문동열",동아출판,2021년 11월,12000,10800,9.9,9788900465860,https://www.yes24.com/product/goods/104811405
46,기적의 계산법 5학년 세트,기적학습연구소,길벗스쿨,2021년 12월,17000,15300,9.8,9791164064144,https://www.yes24.com/product/goods/105746554
47,하루 한장 쏙셈 7 초등 수학 4-1 (2026년용),미래엔콘텐츠연구회,미래엔,2024년 10월,9500,8550,9.9,9791168418875,https://www.yes24.com/product/goods/133758640
48,최상위 초등수학S 5-2 (2026년),,디딤돌교육(학습),2026년 03월,16000,14400,10.0,9788926167557,https://www.yes24.com/product/goods/183546386
49,EBS 초등 만점왕 통합본 국어·사회·과학 6-1 (2026년),EBS,한국교육방송공사,2026년 03월,25000,22500,9.6,9791143600035,https://www.yes24.com/product/goods/182052011
50,오투 초등과학 6-1 (2026년),,비상교육,2025년 11월,16000,14400,9.8,9791173168734,https://www.yes24.com/product/goods/163301135
51,한끝 초등사회 6-1 (2026년),,비상교육,2025년 11월,15000,13500,9.9,9791173168710,https://www.yes24.com/product/goods/166867290
52,최상위 초등수학S 4-1 (2026년용),편집부,디딤돌교육(학습),2024년 09월,16000,14400,9.9,9788926165263,https://www.yes24.com/product/goods/133871422
53,"빠작 초등 국어 비문학 독해 4단계 (3,4학년)","구주영, 김보라, 박혜영, 송인우, 이석호, 정보 더 보기/감추기, 구주영, 김보라, 박혜영, 송인우, 이석호, 정주연, 문동열",동아출판,2021년 11월,12000,10800,9.9,9788900465877,https://www.yes24.com/product/goods/104811433
54,디딤돌 초등수학 기본+응용 2-2 (2026년),,디딤돌교육(학습),2026년 01월,17000,15300,10.0,9788926167441,https://www.yes24.com/product/goods/174192352
55,최상위 초등수학 5-1 (2026년),,디딤돌교육(학습),2022년 09월,16000,14400,10.0,9788926166956,https://www.yes24.com/product/goods/154821859
56,맞춤법 절대 안 틀리는 기적특강 받아쓰기,기적학습연구소,길벗스쿨,2023년 01월,12000,10800,9.8,9791164064847,https://www.yes24.com/product/goods/116604749
57,EBS 초등 만점왕 수학 4-1 (2026년),EBS,한국교육방송공사,2025년 10월,16500,14850,9.9,9788954795081,https://www.yes24.com/product/goods/160215736
58,기적의 계산법 1학년 세트,기적학습연구소,길벗스쿨,2021년 12월,17000,15300,9.8,9791164064106,https://www.yes24.com/product/goods/105746544
59,최상위 초등수학 6-1 (2026년),,디딤돌교육(학습),2022년 09월,16000,14400,9.9,9788926166963,https://www.yes24.com/product/goods/154821882
60,"뿌리깊은 초등국어 독해력 어휘편 5단계 (초등5,6학년)",마더텅 편집부,마더텅,2019년 12월,9900,8910,9.8,9791162725184,https://www.yes24.com/product/goods/84674050
61,EBS 초등 만점왕 통합본 국어·사회·과학 5-1 (2026년),EBS,한국교육방송공사,2026년 03월,25000,22500,10.0,9791143600028,https://www.yes24.com/product/goods/182051419
62,EBS 초등 만점왕 통합본 국어·사회·과학 4-1 (2026년),EBS,한국교육방송공사,2025년 11월,25000,22500,9.7,9788954795791,https://www.yes24.com/product/goods/171568026
63,초등 국어 한자가 어휘력이다 1단계 초등 1~2학년 추천,키 초등학습방법연구소,키출판사,2020년 07월,13000,11700,9.7,9791165260309,https://www.yes24.com/product/goods/91357977
64,신사고 쎈연산 초등 12권 6-2 (2026년),"홍범준, 신사고수학콘텐츠연구회",좋은책신사고,2026년 02월,11000,9900,9.8,9788928350988,https://www.yes24.com/product/goods/176906911
65,EBS 초등 만점왕 수학 5-1 (2026년),EBS,한국교육방송공사,2025년 11월,16500,14850,9.8,9788954795920,https://www.yes24.com/product/goods/169402309
66,요약독해의 힘 2권,기적학습연구소,길벗스쿨,2024년 11월,12000,10800,9.9,9791164067985,https://www.yes24.com/product/goods/138197201
67,최상위 초등수학S 6-2 (2026년),,디딤돌교육(학습),2026년 03월,16000,14400,9.0,9788926167564,https://www.yes24.com/product/goods/183546403
68,EBS 초등 만점왕 국어 6-1 (2026년),EBS,한국교육방송공사,2026년 03월,16000,14400,10.0,9788954799386,https://www.yes24.com/product/goods/181104979
69,하루 한장 독해 4단계,미래엔콘텐츠연구회,미래엔,2024년 10월,11000,9900,10.0,9791168418257,https://www.yes24.com/product/goods/133758448
70,그림으로 개념 잡는 초등 수학 3-1 (2026년용),키 수학학습방법연구소,키출판사,2024년 09월,17000,15300,9.9,9791165262457,https://www.yes24.com/product/goods/132768124
71,하루 한장 독해 5단계,미래엔 초등 국어 연구회,미래엔,2025년 10월,11000,9900,9.9,9791175480063,https://www.yes24.com/product/goods/160232963
72,최상위 초등수학S 4-2 (2026년용),,디딤돌교육(학습),2025년 03월,16000,14400,9.9,9788926166031,https://www.yes24.com/product/goods/143896674
73,한끝 초등사회 5-1 (2026년),,비상교육,2025년 11월,15000,13500,9.9,9791173168703,https://www.yes24.com/product/goods/166866561
74,신사고 쎈연산 초등 10권 5-2 (2026년),"홍범준, 신사고수학콘텐츠연구회",좋은책신사고,2026년 02월,11000,9900,10.0,9788928350964,https://www.yes24.com/product/goods/176906702
75,오투 초등과학 3-1 (2026년용),,비상교육,2024년 11월,15000,13500,9.8,9791173160455,https://www.yes24.com/product/goods/139573022
76,개념+유형 기본 라이트 초등수학 4-2 (2026년),,비상교육,2025년 12월,17500,15750,10.0,9791173167683,https://www.yes24.com/product/goods/172574980
77,초등 영문법 문법이 쓰기다 기본 1,키 영어학습방법연구소,키출판사,2025년 04월,15000,13500,9.6,9791165263010,https://www.yes24.com/product/goods/145626706
78,"빠작 초등 국어 비문학 독해 6단계 (5,6학년)","구주영, 김보라, 박혜영, 송인우, 이석호, 정보 더 보기/감추기, 구주영, 김보라, 박혜영, 송인우, 이석호, 정주연, 문동열",동아출판,2021년 11월,12000,10800,9.9,9788900465891,https://www.yes24.com/product/goods/104811506
