rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
40,지구에 속한자,"그레이스 지선 김, 신동한",대장간,2026년 08월,15000,13500,,	9788970718088,https://www.yes24.com/product/goods/195103939
41,옵시디언으로 만드는 목회자의 세컨드브레인,주명철,한국문서선교회,2026년 08월,19000,17100,,	9788983563231,https://www.yes24.com/product/goods/195095448
42,기도의 사람들 3,박신일,두란노,2026년 08월,12000,11400,,	9788953153530,https://www.yes24.com/product/goods/195088308
43,사도행전 주석,박형대,생명의말씀사,2026년 08월,74000,66600,,	9788904010509,https://www.yes24.com/product/goods/195087992
44,"주기도문, 하나님께 돌아가는 길",이성준,BOOKK(부크크),2026년 08월,16500,16500,,	9791112251145,https://www.yes24.com/product/goods/195087596
45,이스라엘,여인옥,BOOKK(부크크),2026년 08월,15000,15000,,	9791112251299,https://www.yes24.com/product/goods/195087583
46,거절에서 답을 찾다,오함진,솔트박스,2026년 08월,11600,11600,,	9791199884724,https://www.yes24.com/product/goods/195087582
47,맨땅에서 시작하는 미국 목회,이택환,BOOKK(부크크),2026년 08월,32000,32000,,	9791112255792,https://www.yes24.com/product/goods/195087578
48,한반도;1226,신수일,BOOKK(부크크),2026년 01월,23500,23500,,	9791112125361,https://www.yes24.com/product/goods/195087504
49,다마주함,정율근,BOOKK(부크크),2026년 08월,15800,15800,,	9791112255556,https://www.yes24.com/product/goods/195087499
50,"예수님, 저 살 빼주세요",임영숙,BOOKK(부크크),2026년 08월,9000,9000,,	9791112255082,https://www.yes24.com/product/goods/195087478
51,"하나님, 저 아파요",임영숙,BOOKK(부크크),2026년 08월,9000,9000,,	9791112255099,https://www.yes24.com/product/goods/195087474
52,스펄전의 시편의 복음이야기 22,찰스 해돈 스펄전,나무와열매,2026년 08월,21000,21000,,	9791124736074,https://www.yes24.com/product/goods/195087465
53,마음에 새기는 반야심경,원성 스님,BOOKK(부크크),2026년 08월,10200,10200,,	9791112253590,https://www.yes24.com/product/goods/195087463
54,스펄전의 시편의 복음이야기 30,찰스 해돈 스펄전,나무와열매,2026년 08월,21000,21000,,	9791124736234,https://www.yes24.com/product/goods/195087459
55,스펄전의 시편의 복음이야기 29,찰스 해돈 스펄전,나무와열매,2026년 08월,20000,20000,,	9791124736210,https://www.yes24.com/product/goods/195087456
56,터툴리안(Tertullian)의 『세례론』 (De Baptismo),박병호,BOOKK(부크크),2026년 08월,8900,8900,,	9791112251954,https://www.yes24.com/product/goods/195087453
57,스펄전의 시편의 복음이야기 28,찰스 해돈 스펄전,나무와열매,2026년 08월,20000,20000,,	9791124736197,https://www.yes24.com/product/goods/195087452
58,스펄전의 시편의 복음이야기 27,찰스 해돈 스펄전,나무와열매,2026년 08월,20000,20000,,	9791124736173,https://www.yes24.com/product/goods/195087448
59,스펄전의 시편의 복음이야기 26,찰스 해돈 스펄전,나무와열매,2026년 08월,20000,20000,,	9791124736159,https://www.yes24.com/product/goods/195087444
60,선교의 여정,이철동,BOOKK(부크크),2026년 08월,21300,21300,,	9791112254122,https://www.yes24.com/product/goods/195087430
61,당신도 가나안 성도입니까?,이선우,BOOKK(부크크),2026년 08월,17000,17000,,	9791112255525,https://www.yes24.com/product/goods/195087344
