rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
41,예언서,캐롤린샤프,CLC(기독교문서선교회),2026년 05월,16000,14400,,	9788934129721,https://www.yes24.com/product/goods/192566633
42,서울시패션산업현황과서울패션위크발전방향,"오은주, 김수진",서울연구원,2025년 04월,10000,10000,,	9791157008803,https://www.yes24.com/product/goods/192566632
43,서울시친환경차량환경성강화방안,"송민영, 신성균, 전혜준",서울연구원,2025년 03월,10000,10000,,	9791157008674,https://www.yes24.com/product/goods/192566631
44,시민인식 분석 통한 서울시 도로인프라 관리체계 개선방안,"오한진, 박대근, 이기세, 박민철, 박준용",서울연구원,2024년 12월,8000,8000,,	9791157008667,https://www.yes24.com/product/goods/192566623
45,"2027 최적합 네트워크 관리사 1,2급 필기+실기","허준, 선세리",성안당,2026년 07월,30000,27000,,	9788931584905,https://www.yes24.com/product/goods/192566622
46,저가 매수의 기술,오버솔드,필라멘트북스,2026년 06월,27000,24300,,	9791166894275,https://www.yes24.com/product/goods/192566621
47,2027 공단기 유대종의 새로운 독해 1 - 본질편,유대종 국어 연구소,공단기(에스티유니타스),2026년 07월,11000,9900,,	9791169666572,https://www.yes24.com/product/goods/192566391
48,코믹 약사의 혼잣말 21,"휴우가 나츠, 쿠라타 미노지, 유유리",서울미디어코믹스(서울문화사),2026년 06월,6000,5400,,	9791142828553,https://www.yes24.com/product/goods/192566390
49,바키도 10,"이타가키 케이스케, 김명은",서울미디어코믹스(서울문화사),2026년 06월,6000,5400,,,https://www.yes24.com/product/goods/192566280
50,웰컴 투 해충 제로 월드,"김시경, 쏘우주",다림,2026년 06월,14000,13300,,	9788961773683,https://www.yes24.com/product/goods/192566182
51,과분한 남친 12,"호시노 미즈키, 김수연",서울미디어코믹스(서울문화사),2026년 06월,6000,5400,,	9791142819834,https://www.yes24.com/product/goods/192566176
52,꿈사랑 ~꿈에서 우리는 사랑에 빠진다~ 2,"키타다 료마, 도영명",서울미디어코믹스(서울문화사),2026년 06월,8500,7650,,	9791142828621,https://www.yes24.com/product/goods/192566064
53,당신은 혼자가 아닙니다,"소피 스콧, 이재석",한걸음 더,2026년 06월,22000,19800,,	9788993814026,https://www.yes24.com/product/goods/192566054
54,손병익 경제학 강의노트,손병익,sam&books(샘앤북스),2026년 06월,28000,28000,,	9791156266099,https://www.yes24.com/product/goods/192588357
