rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
37,에이든 우리나라 전국 여행지도,"타블라라사, 이정기",타블라라사,2025년 02월,19800,17820,9.3,	9791190073752,https://www.yes24.com/product/goods/142164924
38,[예스리커버] 아는 만큼 보인다,유홍준,창비,2025년 08월,22000,19800,9.5,	9788936479381,https://www.yes24.com/product/goods/119410082
39,자전거여행 1,김훈,문학동네,2014년 10월,16000,14400,9.8,	9788954626200,https://www.yes24.com/product/goods/14832157
40,리얼 국내여행,배나영,한빛라이프,2026년 03월,23000,20700,10.0,	9791194725381,https://www.yes24.com/product/goods/183752783
41,리얼 호주,박선영,한빛라이프,2025년 10월,22000,19800,10.0,	9791194725251,https://www.yes24.com/product/goods/160489869
42,베스트 프렌즈 다카마쓰·마쓰야마,운민,중앙북스(books),2026년 04월,15000,13500,10.0,	9788927881582,https://www.yes24.com/product/goods/183757348
43,리얼 오키나와,전명윤,한빛라이프,2026년 04월,20000,18000,,	9791194725374,https://www.yes24.com/product/goods/183187608
44,프렌즈 스페인·포르투갈,박현숙,중앙북스(books),2026년 02월,20000,18000,9.9,	9788927881506,https://www.yes24.com/product/goods/176034765
45,모든 요일의 여행 (10주년 개정증보판),김민철,위즈덤하우스,2026년 01월,20000,18000,9.7,	9791175910249,https://www.yes24.com/product/goods/171569426
46,리얼 다낭,배나영,한빛라이프,2025년 08월,19500,17550,,	9791194725190,https://www.yes24.com/product/goods/151977423
47,리얼 몽골,강한나,한빛라이프,2025년 03월,19000,17100,9.2,	9791194725015,https://www.yes24.com/product/goods/144043752
48,맛집에서 만난 세계지리 수업,"남원상, 이두현",서해문집,2024년 09월,16800,15120,10.0,	9791192988856,https://www.yes24.com/product/goods/133213044
49,죽기 전에 꼭 가봐야 할 인생 여행지,킴스트래블,용감한까치,2024년 07월,28500,25650,9.7,	9791191994292,https://www.yes24.com/product/goods/129391366
50,오래 준비해온 대답,김영하,복복서가,2020년 04월,17500,15750,9.3,	9791197021602,https://www.yes24.com/product/goods/90039222
51,리얼 파리,황현희,한빛라이프,2026년 05월,19000,17100,,	9791194725466,https://www.yes24.com/product/goods/190215198
52,팔로우 호주,제이민,트래블라이크,2026년 05월,21500,19350,10.0,	9791124436035,https://www.yes24.com/product/goods/189770650
53,베스트 프렌즈 시즈오카,두경아,중앙북스(books),2026년 06월,15000,13500,10.0,	9788927881681,https://www.yes24.com/product/goods/189758464
54,소주안주의 지금 마시러 갑니다,남형욱(소주안주),클,2026년 05월,22000,19800,10.0,	9791194374824,https://www.yes24.com/product/goods/189613045
55,인조이 나트랑·달랏,양신혜,넥서스BOOKS,2026년 05월,14000,12600,,	9791124028636,https://www.yes24.com/product/goods/186639473
56,런던 셀프트래블,박정은,상상출판,2026년 01월,19000,17100,,	9791167822321,https://www.yes24.com/product/goods/174960212
57,프렌즈 오키나와,이주영,중앙북스(books),2025년 12월,20000,18000,10.0,	9788927881414,https://www.yes24.com/product/goods/167468017
58,리얼 교토 오사카 고베 나라,"황성민, 정현미",한빛라이프,2025년 12월,18000,16200,10.0,	9791194725268,https://www.yes24.com/product/goods/167424462
59,리얼 타이베이,김홍래,한빛라이프,2025년 10월,20000,18000,10.0,	9791194725244,https://www.yes24.com/product/goods/160067019
60,프렌즈 런던,"이주은, 한세라, 이정복",중앙북스(books),2025년 09월,22000,19800,10.0,	9788927881056,https://www.yes24.com/product/goods/152079052
61,에이든 파리 여행지도,"타블라라사, 이정기",타블라라사,2025년 09월,19800,17820,9.8,	9791190073851,https://www.yes24.com/product/goods/150782065
62,프렌즈 홋카이도,"정꽃나래, 정꽃보라",중앙북스(books),2025년 07월,19500,17550,10.0,	9788927880929,https://www.yes24.com/product/goods/148073452
63,디스 이즈 스위스,심상은,테라(TERRA),2025년 03월,21000,18900,9.7,	9791192767307,https://www.yes24.com/product/goods/144021907
64,읽자마자 보이는 세계지리 사전,이찬희,보누스,2025년 01월,16800,15120,10.0,	9788964947333,https://www.yes24.com/product/goods/141129316
65,[예스리커버] 무정형의 삶,김민철,위즈덤하우스,2024년 07월,20000,18000,9.5,	9791171712304,https://www.yes24.com/product/goods/128849999
66,식객 허영만의 백반기행 베스트 500,허영만,가디언,2023년 05월,49000,44100,10.0,	9791167780812,https://www.yes24.com/product/goods/118957220
67,나의 문화유산답사기 12 : 서울편 4,유홍준,창비,2022년 10월,22000,19800,9.8,	9788936479206,https://www.yes24.com/product/goods/114945302
68,나의 문화유산답사기 1,유홍준,창비,2011년 05월,23000,20700,9.5,	9788936472016,https://www.yes24.com/product/goods/5121671
69,"오늘도 무사히, 일본살이 중입니다",정세월드,북엔드,2025년 11월,17000,15300,9.7,	9791197601392,https://www.yes24.com/product/goods/162116565
70,가도 가도 섬이네!,강이석,북트리거,2026년 05월,18000,16200,10.0,	9791193378724,https://www.yes24.com/product/goods/190273405
71,와인족보,"오병훈, 김지응",백산출판사,2026년 05월,25000,25000,,	9791173852046,https://www.yes24.com/product/goods/190254292
72,프렌즈 뉴욕,이주은,중앙북스(books),2026년 06월,22000,19800,10.0,	9788927813668,https://www.yes24.com/product/goods/189829794
73,프렌즈 미국 서부,"이주은, 소연",중앙북스(books),2026년 05월,24000,21600,10.0,	9788927813620,https://www.yes24.com/product/goods/187939915
74,일본 문구 대백과,"다쓰미출판 편집부, 김소영",모두의도감,2026년 05월,19000,17100,9.8,	9791194793649,https://www.yes24.com/product/goods/187799237
75,디스 이즈 싱가포르,이광훈,테라(TERRA),2025년 12월,19800,17820,9.7,	9791192767406,https://www.yes24.com/product/goods/167428552
76,좋아서 그래,"이병률, 최산호",달,2025년 10월,18000,16200,9.1,	9791158161996,https://www.yes24.com/product/goods/160071379
77,"장래희망은, 귀여운 할머니",하정,좋은여름,2025년 09월,28000,25200,9.7,	9791196702960,https://www.yes24.com/product/goods/159372634
78,베이징 셀프트래블,김충식,상상출판,2025년 09월,17500,15750,10.0,	9791167822239,https://www.yes24.com/product/goods/152320457
79,주말엔 산사,윤설희,휴머니스트,2025년 09월,19800,17820,9.6,	9791170873754,https://www.yes24.com/product/goods/151971857
80,리얼 런던,장은정,한빛라이프,2025년 06월,20000,18000,8.0,	9791194725121,https://www.yes24.com/product/goods/147340441
81,리얼 독일,"이주은, 박주미",한빛라이프,2025년 05월,23000,20700,,	9791194725091,https://www.yes24.com/product/goods/147033197
82,혼자서도 완벽한 유럽 여행 베스트 코스북,맹지나,길벗,2025년 05월,20000,18000,10.0,	9791140713417,https://www.yes24.com/product/goods/146739899
83,팔로우 동유럽,"이주은, 박주미",트래블라이크,2025년 05월,20500,18450,9.0,	9791199209916,https://www.yes24.com/product/goods/146523769
84,메뉴판 해석학: 일본편,배상준,애플북스,2025년 05월,19000,17100,10.0,	9791192641904,https://www.yes24.com/product/goods/146361506
85,프렌즈 베트남,안진헌,중앙북스(books),2025년 04월,23000,20700,9.8,	9788927880844,https://www.yes24.com/product/goods/145756245
86,호주 셀프트래블,"앨리스 리, 조윤희",상상출판,2025년 04월,19000,17100,10.0,	9791167822192,https://www.yes24.com/product/goods/144910565
87,"세상을 보는 눈, 뉴스툰 2 글로벌",뉴스툰,펜타클,2025년 04월,15800,14220,10.0,	9791198757098,https://www.yes24.com/product/goods/144468690
