rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
78,직선은 없더라,정갑성,BOOKK(부크크),2026년 07월,20700,20700,,	9791112233264,https://www.yes24.com/product/goods/193866449
79,나는 가장 낮은 곳에서 나를 만났다.,공상영,BOOKK(부크크),2026년 07월,13300,13300,,	9791112231734,https://www.yes24.com/product/goods/193866434
80,그해 가장 잘 쓰던 아이가 떨어졌다,변호사 김성현,BOOKK(부크크),2026년 07월,11000,11000,,	9791112232229,https://www.yes24.com/product/goods/193866424
81,"열심히 안 산 건 아닌데, 잘 산 것도 아니다.",문기범,BOOKK(부크크),2026년 07월,16000,16000,,	9791112232632,https://www.yes24.com/product/goods/193866408
82,나는 아직 나를 기다린다,황혜영,BOOKK(부크크),2026년 07월,11900,11900,,	9791112232809,https://www.yes24.com/product/goods/193866401
83,마음의 풍경,김지성,BOOKK(부크크),2025년 10월,16000,16000,,	9791112081537,https://www.yes24.com/product/goods/193866399
84,삶은 영혼의 연습장이다,이응대,BOOKK(부크크),2026년 07월,15900,15900,,	9791112230294,https://www.yes24.com/product/goods/193866393
85,아무튼 작가,"태양준, 박주경, 권남식, 지리산팡팡",그루북,2026년 07월,17200,17200,,	9791199129054,https://www.yes24.com/product/goods/193866385
86,마음이 뿌린 것은 결국 피어난다,최민수,BOOKK(부크크),2026년 07월,20500,20500,,	9791112230645,https://www.yes24.com/product/goods/193866383
87,서울깍쟁이의 가평설악 적응기,인생퍼즐,BOOKK(부크크),2026년 07월,8400,8400,,	9791112233295,https://www.yes24.com/product/goods/193866382
88,오래 살 거면 잘 살아야 한다,최민수,BOOKK(부크크),2026년 07월,21600,21600,,	9791112230669,https://www.yes24.com/product/goods/193866379
89,에세이 쓰는 시간 _ 신봉2026 두번째,"경미언니, 권용민, 모세아비, 보현, 유토피아, 이광필, 조해성, 향이, 홍차로",BOOKK(부크크),2026년 07월,15500,15500,,	9791112231321,https://www.yes24.com/product/goods/193866375
90,학사식당,손보령,BOOKK(부크크),2026년 06월,14200,14200,,	9791112227119,https://www.yes24.com/product/goods/193866374
91,여기까지 아주 잘 왔어,나은열,BOOKK(부크크),2026년 07월,13700,13700,,	9791112232779,https://www.yes24.com/product/goods/193866363
92,바다 위엔 길이 없어도 내 삶엔 기록이 남았다,윤공용,BOOKK(부크크),2026년 07월,37700,37700,,	9791112231284,https://www.yes24.com/product/goods/193866361
93,마음이 머문 빛,정혜련,BOOKK(부크크),2026년 07월,9100,9100,,	9791112233455,https://www.yes24.com/product/goods/193866359
94,우리는 모두 자기만의 리듬으로 살아간다,박수연,BOOKK(부크크),2026년 07월,8900,8900,,	9791112231536,https://www.yes24.com/product/goods/193866354
95,"아들과 나, MOG와 함께한 7년",김영희,북도슨트,2026년 07월,16000,16000,,	9791124173749,https://www.yes24.com/product/goods/193866351
96,이토록 사랑스러운 날들,홍나래,BOOKK(부크크),2026년 07월,18000,18000,,	9791112234254,https://www.yes24.com/product/goods/193866314
97,오늘 당신은 자신에게 어떤 말을 건넸나요?,최경희(루시아),BOOKK(부크크),2026년 07월,24000,24000,,	9791112232922,https://www.yes24.com/product/goods/193866311
98,열한 해의 동행,하순선,BOOKK(부크크),2026년 07월,8900,8900,,	9791112232151,https://www.yes24.com/product/goods/193866309
99,나는 왜 그렇게 많이 울었을까,임상우,BOOKK(부크크),2026년 07월,12800,12800,,,https://www.yes24.com/product/goods/193866308
100,"[블라인드북] 여름의 문장들 : 아, 이제 본격적인 여름이 시작되는구나. 봄보다도 먼저 도착한 여름이구나.",,예스24(블라인드북),2026년 07월,18800,16920,,,https://www.yes24.com/product/goods/193856917
