rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
38,중국지역음식이야기(1),김상욱,BOOKK(부크크),2026년 07월,15700,15700,,	9791112247926,https://www.yes24.com/product/goods/194852353
39,의식은 어디서 오는가,김성범,BOOKK(부크크),2026년 07월,14700,14700,,	9791112246646,https://www.yes24.com/product/goods/194852301
40,영원 부르기: 어떻게 슬픔이 미래를 지키는가,"로런 마컴, 황은주",기이프레스(giyi press),2026년 08월,15000,13500,,	9791199415638,https://www.yes24.com/product/goods/194843539
41,그리스도의 말,"미셸 앙리, 김동규",이학사,2026년 08월,20000,18000,,	9788961474993,https://www.yes24.com/product/goods/194843191
42,인생 리셋 (큰글자도서),이드페이퍼,데이원,2026년 07월,31000,31000,,	9791173352317,https://www.yes24.com/product/goods/194842697
43,거짓말 구분법 (큰글자도서),이드페이퍼,데이원,2026년 07월,37000,37000,,	9791173352324,https://www.yes24.com/product/goods/194842579
44,매력이란 무엇인가 (큰글자도서),이드페이퍼,데이원,2026년 07월,43000,43000,,	9791173352331,https://www.yes24.com/product/goods/194842464
45,우리는 매일 각자의 오디세이아를 쓴다,호메로스,클래시카,2026년 08월,17800,16020,,	9791176880770,https://www.yes24.com/product/goods/194841023
46,관계를 읽는 시간 (큰글자도서),문요한,더퀘스트,2026년 07월,40000,40000,,	9791140719358,https://www.yes24.com/product/goods/194819441
47,관계의 언어 (큰글자도서),문요한,더퀘스트,2026년 07월,31000,31000,,	9791140719341,https://www.yes24.com/product/goods/194818973
48,인생의 오후에는 잃어야 얻는다 (큰글자도서),"칼 구스타프 융, 변지영",더퀘스트,2026년 07월,33000,33000,,	9791140719334,https://www.yes24.com/product/goods/194818320
49,고대 이집트의 밤하늘 (큰글자도서),유성환,휴머니스트,2026년 07월,48000,48000,,	9791170875406,https://www.yes24.com/product/goods/194817419
50,후회하기 전에 읽는 심리학 (큰글자도서),김혜령,메이븐,2026년 07월,40000,40000,,	9791199798137,https://www.yes24.com/product/goods/194816777
