rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
42,이불킥 한국사,이종관,브리드북스,2026년 07월,18900,17010,10.0,,https://www.yes24.com/product/goods/193834529
43,"총, 균, 쇠","재레드 다이아몬드, 강주헌",김영사,2023년 08월,35800,32220,9.3,,https://www.yes24.com/product/goods/120527998
44,세계 독립의 역사,알파고 시나씨,초록비책공방,2019년 03월,15000,13500,9.4,,https://www.yes24.com/product/goods/70460033
45,극우의 신화 일본,호사카 유지,책이라는신화,2026년 06월,22000,19800,10.0,,https://www.yes24.com/product/goods/192182525
46,사피엔스 : 그래픽 히스토리 Vol.3 역사의 배후,"유발 하라리, 다니엘 카사나브, 김명주",김영사,2024년 04월,19800,17820,9.8,,https://www.yes24.com/product/goods/125995791
47,국화와 칼,"루스 베네딕트, 왕은철",현대지성,2025년 01월,11500,10350,9.9,,https://www.yes24.com/product/goods/140398274
48,"다시, 역사의 쓸모",최태성,프런트페이지,2024년 07월,18000,16200,9.8,,https://www.yes24.com/product/goods/128944230
49,물질의 세계,"에드 콘웨이, 이종인",인플루엔셜,2024년 03월,29800,26820,9.8,,https://www.yes24.com/product/goods/125105639
50,사피엔스 (양장 특별판),"유발 하라리, 조현욱",김영사,2023년 01월,30000,27000,9.9,,https://www.yes24.com/product/goods/116859268
51,역사란 무엇인가,"E.H. 카, 김택현",까치(까치글방),2015년 03월,12000,10800,9.1,,https://www.yes24.com/product/goods/17254345
52,기묘한 세계사의 미스터리,기묘한 밤,믹스커피,2026년 04월,22000,19800,10.0,,https://www.yes24.com/product/goods/184275293
53,지도로 보아야 보인다 2,"에밀리 오브리, 프랭크 테타르, 토마 앙사르, 이수진",사이,2026년 04월,31000,27900,10.0,,https://www.yes24.com/product/goods/183808480
54,별 헤는 광야의 시인들,박용진,다른,2023년 07월,15000,13500,10.0,,https://www.yes24.com/product/goods/120760410
55,[예스리커버] 아는 만큼 보인다,유홍준,창비,2025년 08월,22000,19800,9.5,,https://www.yes24.com/product/goods/119410082
56,지리의 힘 2,"팀 마샬, 김미선",사이,2022년 04월,23000,20700,9.1,,https://www.yes24.com/product/goods/108422196
57,한 권으로 읽는 조선왕조실록,박영규,웅진지식하우스,2017년 02월,20000,18000,9.6,,https://www.yes24.com/product/goods/35560588
58,더 기묘한 한국사,김재완,믹스커피,2026년 07월,22000,19800,10.0,,https://www.yes24.com/product/goods/194486145
59,성경의 세계사,"브루스 고든, 전경훈",책과함께,2026년 07월,38000,34200,8.0,,https://www.yes24.com/product/goods/193407731
60,그리스로마신화,김준,파지트,2026년 08월,19000,17100,9.9,,https://www.yes24.com/product/goods/193852108
61,반경 5미터 세계사,"히스토리카, 김효진",더퀘스트,2026년 07월,22000,19800,9.9,,https://www.yes24.com/product/goods/192875102
62,수학이 쉬워지는 최소한의 세계사,"후쿠스케, 이정현",현대지성,2026년 04월,18000,16200,9.6,,https://www.yes24.com/product/goods/183904018
63,모두를 위한 한국미술사,유홍준,눌와,2025년 09월,36000,32400,9.9,,https://www.yes24.com/product/goods/154253945
64,나의 한국현대사 1959-2020,유시민,돌베개,2021년 01월,19000,17100,9.4,,https://www.yes24.com/product/goods/96827690
65,"책문, 이 시대가 묻는다",김태완,현자의마을,2015년 06월,22000,19800,9.2,,https://www.yes24.com/product/goods/18502393
66,"1979년 이란혁명, 그리고 미국의 오판","스콧 앤더슨, 이재황",책과함께,2026년 07월,43000,38700,,,https://www.yes24.com/product/goods/194172875
67,"방구석 삼국지 기행 : 위나라, 촉나라 편",기행장군 양양이,더퀘스트,2025년 09월,24300,21870,9.8,,https://www.yes24.com/product/goods/152924011
68,육도·삼략,"강태공, 황석공, 김원중",휴머니스트,2025년 08월,22000,19800,10.0,,https://www.yes24.com/product/goods/151871817
69,기묘한 밤,기묘한 밤,교보문고,2024년 09월,17800,16020,9.7,,https://www.yes24.com/product/goods/132616495
70,위기의 역사,"오건영, 안병현",페이지2북스,2023년 07월,28000,25200,9.7,,https://www.yes24.com/product/goods/120163724
71,벌거벗은 한국사 : 사건편,tvN STORY 〈벌거벗은 한국사〉 제작팀,프런트페이지,2022년 10월,18800,16920,9.8,,https://www.yes24.com/product/goods/114295799
72,길가메시 서사시,"앤드류 조지, 공경희",현대지성,2021년 10월,18000,16200,9.7,,https://www.yes24.com/product/goods/104103740
