rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
72,민법학개론,이황,중앙법률사무교육원,2026년 05월,40000,40000,,	9791190627429,https://www.yes24.com/product/goods/191553283
73,기초최적화이론,이장원,연세대학교 대학출판문화원,2026년 06월,25000,25000,,	9788968509315,https://www.yes24.com/product/goods/191551069
74,버추얼 패션의 감성디자인 체계 및 평가,"양은경, 방세희, Li Ruobing, 조은경",한국학술정보,2026년 04월,17000,16150,,	9791174576255,https://www.yes24.com/product/goods/191598919
75,장애인차별금지 및 권리구제 등에 관한 법률 (약칭 : 장애인차별금지법),,해광,2026년 05월,11000,11000,,	9791168819917,https://www.yes24.com/product/goods/191545470
76,건축법,,해광,2026년 05월,42000,42000,,	9791176670050,https://www.yes24.com/product/goods/191545465
77,한부모가족지원법 (약칭 : 한부모가족법),,해광,2026년 06월,14000,14000,,	9791176670104,https://www.yes24.com/product/goods/191545361
78,산림보호법,,해광,2026년 06월,21000,21000,,	9791176670142,https://www.yes24.com/product/goods/191545260
79,공유재산 및 물품 관리법 (약칭 : 공유재산법),,해광,2026년 05월,21000,21000,,	9791176670074,https://www.yes24.com/product/goods/191545257
80,공간정보의 구축 및 관리 등에 관한 법률 (약칭 : 공간정보관리법),,해광,2026년 06월,27000,27000,,	9791176670128,https://www.yes24.com/product/goods/191545251
81,국세기본법,,해광,2026년 05월,32000,32000,,	9791168819979,https://www.yes24.com/product/goods/191545240
82,건축물관리법,,해광,2026년 06월,18000,18000,,	9791176670135,https://www.yes24.com/product/goods/191545048
83,2027 7일만에 끝내는 간호사 국가고시 핵심요약집,"양진이, 한은경, 최현주",에듀피디(EDUPD),2026년 07월,28000,25200,,	9791155866320,https://www.yes24.com/product/goods/191543779
84,한국화가 김현정의 한국화를 그리는 시간 실기편,김현정,BOOKK(부크크),2026년 06월,28800,28800,,	9791112205933,https://www.yes24.com/product/goods/191543289
85,스마트인버터를 활용한 유무효전력 제어 실습,"임성훈, 김수현, 최승수, 조영재",지오북스,2026년 02월,20000,20000,,	9791194145608,https://www.yes24.com/product/goods/191538313
86,재택의료 실무매뉴얼,송대훈,군자출판사,2026년 06월,60000,60000,,	9791170684879,https://www.yes24.com/product/goods/191533921
87,실전 보호계전시스템 1,"이승재, 윤덕경, 김은태",기다리,2026년 06월,59000,59000,,	9788973740208,https://www.yes24.com/product/goods/191532502
88,안전관리공학,민병찬,위즈덤플,2026년 05월,20000,20000,,	9791189342968,https://www.yes24.com/product/goods/191532243
89,토지는 누구의 것인가,"이가라시 다카요시, 윤재선",AK(에이케이 커뮤니케이션즈),2026년 06월,18900,17010,,	9791144100091,https://www.yes24.com/product/goods/191519663
90,2026 양도소득세 실무,"김신영, 박창현, 윤희원, 이지민",더존테크윌,2026년 06월,30000,27000,,	9791163061502,https://www.yes24.com/product/goods/191506226
91,트럼프와 인공지능 시대의 국제 통상법,정찬모,박영사,2026년 06월,19000,19000,,	9791130396330,https://www.yes24.com/product/goods/191486597
92,지방자치단체 예산 분석,이재윤,(주)박영사,2026년 06월,38000,38000,,	9791130303512,https://www.yes24.com/product/goods/191486596
93,한 달만에 끝내는 재무제표분석,"최원욱, 김고운",한빛아카데미,2026년 06월,24000,24000,,	9791173400643,https://www.yes24.com/product/goods/191484020
94,2027 간호사 전과목 통합본 간호학 이론+전과목 630제,"주수현, 간호시험연구소",서원각,2026년 07월,45000,40500,,	9791125748472,https://www.yes24.com/product/goods/191483865
96,리튬 이차전지 제작-평가-분석 실습,"최진섭, 이기영, 유정은",교문사,2026년 01월,25000,25000,,	9788936327224,https://www.yes24.com/product/goods/191482427
97,디자인 수업,"황정혜, 오상은, 석금주, 박가미",교문사,2026년 05월,23000,23000,,	9788936327590,https://www.yes24.com/product/goods/191482406
98,뇌졸중 후 첨내반족에 대한 초음파 유도하 도침 표준시술절차,김철현,디자인21,2026년 06월,15000,15000,,	9788961312233,https://www.yes24.com/product/goods/191482994
99,픽셀과 문장 사이 게임 스토리텔링의 기술,김세정,길벗캠퍼스,2026년 06월,34000,34000,,	9791140718825,https://www.yes24.com/product/goods/191479561
100,주택임대차보호법 (약칭 : 주택임대차법),KDS 편집부,한국데이터시스템,2026년 05월,11000,11000,,	9791124342244,https://www.yes24.com/product/goods/191333660
101,하수도법,KDS 편집부,한국데이터시스템,2026년 04월,29000,29000,,	9791124342176,https://www.yes24.com/product/goods/191333659
103,에센셜 기계공작법,이건상,한빛아카데미,2026년 06월,30000,30000,,	9791173400629,https://www.yes24.com/product/goods/191320562
104,Responsible Management,Yong-Seung Park,율곡출판사,2026년 06월,25000,25000,,	9791194359524,https://www.yes24.com/product/goods/191304448
