rank,title,author,publisher,pub_date,price_normal,price_sale,rating,isbn,link
39,람타 화이트북,"람타, 제이지 나이트, 유리타",아이커넥,2011년 10월,22000,19800,9.5,	9788996671008,https://www.yes24.com/product/goods/7091468
40,이제서야 이해되는 법화경,원영,불광출판사,2026년 05월,18000,16200,10.0,	9791172612719,https://www.yes24.com/product/goods/189404541
41,성령으로 행하는 사람,홍성건,규장,2026년 05월,19000,17100,,	9791165047146,https://www.yes24.com/product/goods/188953861
42,법륜 스님의 금강경 강의 필사 공책,법륜,정토출판,2025년 07월,10000,9000,9.3,	9791187297901,https://www.yes24.com/product/goods/150008564
43,햇살콩 말씀기도 365,햇살콩,규장,2023년 11월,12000,10800,9.5,	9791165044589,https://www.yes24.com/product/goods/123247095
44,내려놓음,이용규,규장,2021년 04월,15000,13500,9.9,	9791165041953,https://www.yes24.com/product/goods/99123670
45,기도일지 4,프리셉트성경연구원,프리셉트,2018년 12월,5000,4500,10.0,	9788984757455,https://www.yes24.com/product/goods/67105124
46,어? 성경이 읽어지네! : 신약,이애실,성경방,2018년 05월,25000,23750,9.7,	9791195543786,https://www.yes24.com/product/goods/61334343
47,기도일지 1,프리셉트성경연구원,프리셉트,2017년 08월,5000,4500,9.9,	9788984757233,https://www.yes24.com/product/goods/45881229
48,구약읽기 내비게이션,이애실,성경방,2015년 08월,24000,22800,9.7,	9791195543748,https://www.yes24.com/product/goods/20179392
49,사주사례학개론,윤기홍,북랩,2026년 06월,17000,15300,10.0,	9791175983595,https://www.yes24.com/product/goods/192282626
50,따라 하는 기도학교,장재기,규장,2026년 03월,22000,19800,10.0,	9791165047023,https://www.yes24.com/product/goods/183700034
51,"하루 한 장 성경 필사, 시편",,토기장이,2026년 03월,15000,13500,10.0,	9788977825666,https://www.yes24.com/product/goods/181124898
52,내 마음이 지옥일 때 부처가 말했다,"코이케 류노스케, 박수현",웅진지식하우스,2025년 09월,18000,16200,9.6,	9788901297149,https://www.yes24.com/product/goods/154237633
53,법륜 스님의 반야심경 강의 필사공책,법륜,정토출판,2023년 05월,6000,5400,9.9,	9791187297529,https://www.yes24.com/product/goods/118919546
54,상처 입은 치유자,"헨리 나우웬, 최원준",두란노,2022년 06월,10000,9000,9.3,	9788953142329,https://www.yes24.com/product/goods/110004697
55,신약읽기 내비게이션,이애실,성경방,2015년 06월,24000,22800,9.6,	9791195543700,https://www.yes24.com/product/goods/18932144
